year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68
01.09.1987;0,006600392;0,002255883;0,013735793;0,008654081;0,012542596;0,007470396;0,002752168;0,019569312;0,015814518;0,024807722;0,021393924;0,021707053;0,017532287;0,005340683;0,032397448;0,010655992;0,012967263;0,009775849;0,046462427;0,016550703;0,016537589;0,014595479;0,010999925;0,019055641;0,010735745;0,007823934;0,010892753;0,012803545;0,023575597;0,014077764;0,005706023;0,013147701;0,015380657;0,015897279;0,013871952;0,017598884;0,00975383;0,01183668;0,007497142;0,014229596;0,023817243;0,009953286;0,023117463;0,006793518;0,036642851;0,010834816;0,014318669;0,016458054;0,017672936;0,015655131;0,015698534;0,009290722;0,005913748;0,016228915;0,012621082;0,024164138;0,00815648;0,015496942;0,009551733;0,026289734;0,012008002;0,016561999;0,00864006;0,007337989;0,014162782;0,013122164;0,023430243;0,011056562
01.10.1987;0,007525811;0,002128248;0,011893671;0,008481054;0,017076854;0,005217289;0,002812303;0,016907338;0,009349224;0,026718267;0,021442201;0,021881872;0,016773064;0,004192531;0,028543586;0,011284382;0,0125695;0,009560192;0,04541353;0,016820641;0,013250076;0,014899058;0,009761403;0,018645831;0,010107973;0,008138014;0,009030612;0,010968362;0,017676048;0,007214869;0,006124702;0,017222617;0,02573089;0,051430541;0,010325543;0,018424641;0,00854923;0,006822488;0,01175944;0,01230533;0,021481894;0,009197743;0,025198643;0,004770184;0,040176877;0,009543529;0,011876121;0,013310073;0,017146923;0,0135135;0,01442617;0,008616375;0,005490315;0,015282949;0,010191735;0,023456574;0,01156275;0,015092717;0,008073093;0,035355276;0,010708351;0,013328967;0,006238363;0,006988697;0,010034094;0,02195796;0,022322815;0,009678085
01.11.1987;0,00665646;0,002163761;0,012629555;0,008601484;0,019119419;0,00722824;0,00298307;0,01721657;0,009694904;0,02245407;0,019929578;0,021361017;0,013955969;0,004174932;0,027881555;0,013511648;0,012096311;0,00881347;0,051612362;0,011652108;0,016404586;0,015245517;0,009773976;0,01697183;0,010932403;0,007085525;0,008890174;0,009365678;0,019759545;0,007125945;0,006482106;0,01428871;0,031540411;0,034391991;0,014368776;0,018380914;0,009718383;0,007747445;0,009982146;0,013109602;0,026006201;0,010304207;0,028058247;0,006029024;0,039542639;0,008419592;0,010087857;0,014354259;0,018232076;0,013484062;0,016214048;0,005984015;0,005189464;0,015316607;0,011196908;0,029388315;0,008815884;0,015853308;0,008473854;0,032060623;0,010224872;0,014757558;0,006187598;0,008444001;0,012142559;0,020060499;0,020299097;0,009570477
01.12.1987;0,00716513;0,002089209;0,012826018;0,009029198;0,019509665;0,006184244;0,002888506;0,020227374;0,011365134;0,022375511;0,020401423;0,019827704;0,015699615;0,005944013;0,030019204;0,014114896;0,013481543;0,007953848;0,049160698;0,009017112;0,020677658;0,014906224;0,018044741;0,016417855;0,010799098;0,007766785;0,010886011;0,012533463;0,016397942;0,006350396;0,006035031;0,014103914;0,021846735;0,026116911;0,014021037;0,019860987;0,00763492;0,005839239;0,008357876;0,013765586;0,022767755;0,010141403;0,023402768;0,0068883;0,040481344;0,007914238;0,01225559;0,015856136;0,018226191;0,01500277;0,017923888;0,007441353;0,006583701;0,014633142;0,01019659;0,029638893;0,007441686;0,017135395;0,008393628;0,031919487;0,010091073;0,016209209;0,005977336;0,011034295;0,01573886;0,014810004;0,019842881;0,010409631
01.01.1988;0,006906049;0,002223878;0,011796342;0,008816546;0,016489887;0,008232134;0,0027597;0,016532598;0,009611517;0,023546641;0,019382663;0,018817585;0,014370331;0,006340335;0,033777858;0,011693692;0,012403464;0,008433484;0,051930648;0,013182827;0,012924328;0,01670022;0,009948218;0,016369461;0,013223597;0,005627744;0,012232363;0,008275381;0,018427495;0,006230585;0,006775645;0,01711256;0,023142998;0,024554679;0,013112564;0,019285376;0,009944756;0,00910216;0,009224771;0,013276816;0,024726512;0,01164619;0,029451403;0,006804872;0,03419411;0,009729598;0,012302492;0,014700242;0,018978839;0,015469263;0,017030009;0,00863265;0,006921495;0,011409031;0,011994967;0,021143217;0,012779231;0,017754889;0,011553459;0,031699059;0,010676458;0,016983211;0,006295041;0,008952046;0,011522026;0,016074684;0,024883466;0,012951639
01.02.1988;0,007771472;0,002537326;0,014076821;0,009405339;0,011009728;0,007541374;0,002804077;0,017780708;0,012142215;0,025716307;0,020670847;0,019470685;0,018196743;0,007128155;0,034453504;0,011632471;0,00943486;0,0097688;0,046885636;0,014789469;0,017260484;0,014830122;0,008580055;0,015921237;0,014126332;0,007863417;0,008023581;0,006415454;0,020534227;0,007783462;0,007011788;0,012847057;0,025576162;0,020060398;0,012156203;0,01730295;0,008408548;0,009004472;0,010638251;0,011362051;0,025462769;0,011384109;0,040829201;0,010740812;0,035364793;0,011241231;0,011334987;0,013519144;0,018926592;0,015878897;0,016837626;0,007971241;0,005451542;0,012316596;0,012809232;0,023275508;0,011337073;0,017855601;0,009138865;0,034309743;0,00850934;0,013172344;0,006184395;0,007010838;0,0111963;0,013967274;0,023463781;0,011587379
01.03.1988;0,007364766;0,002056427;0,011591895;0,008544877;0,012387598;0,008980067;0,002718683;0,016403018;0,011151005;0,023713808;0,019017998;0,020565764;0,025263705;0,00805679;0,032726446;0,01208175;0,010583218;0,008129386;0,046244941;0,011360158;0,02473896;0,013928338;0,008797945;0,016229196;0,015545078;0,007304881;0,009434172;0,008902021;0,021679834;0,00788563;0,00615216;0,013047617;0,022069561;0,018446536;0,012728435;0,017453748;0,009116991;0,007807542;0,012458783;0,01291773;0,022881968;0,010030472;0,042822691;0,010612076;0,032192476;0,010144771;0,01238201;0,014801338;0,018405417;0,018165092;0,019689803;0,007243266;0,004361893;0,012047731;0,009511893;0,021809968;0,00794764;0,016878238;0,008334546;0,024223265;0,008976794;0,017078225;0,009668463;0,007871868;0,014049161;0,014379735;0,026276782;0,011624957
01.04.1988;0,00664604;0,002004147;0,010188575;0,007946537;0,011365012;0,008394994;0,002723924;0,015984901;0,00686906;0,019789839;0,020102328;0,019887847;0,023087128;0,004580806;0,032498336;0,0104906;0,012018714;0,009154605;0,045340225;0,011735421;0,018061218;0,016589972;0,008392414;0,016090777;0,012300486;0,008092482;0,00972703;0,01185164;0,018815003;0,010544842;0,006309688;0,010966709;0,020138336;0,021737906;0,013405939;0,018453714;0,011269732;0,009115904;0,008985866;0,013763667;0,027668672;0,012718634;0,031934961;0,010765098;0,036943508;0,010092225;0,013237609;0,017370868;0,018492023;0,013809414;0,023199485;0,008506661;0,006620338;0,0126423;0,010403463;0,025279975;0,012732778;0,016979298;0,010411755;0,026343498;0,007810763;0,01908518;0,007309686;0,007593459;0,016435986;0,012868568;0,024439094;0,012882337
01.05.1988;0,005973753;0,00209424;0,012592059;0,007497194;0,009334103;0,010613496;0,0027824;0,018869416;0,008865326;0,022311382;0,021361254;0,01958042;0,018452831;0,004953059;0,031589063;0,01467509;0,011642382;0,008767385;0,04980182;0,014611721;0,015450621;0,015558701;0,010111071;0,016907914;0,012397891;0,006203182;0,011934848;0,00771731;0,021766837;0,015313267;0,006490662;0,013289282;0,017032117;0,015691641;0,013365909;0,017398878;0,010294101;0,007465343;0,009244037;0,014614331;0,019638729;0,01143843;0,026264806;0,011560152;0,041172899;0,009607392;0,01243283;0,012203154;0,019272823;0,011869863;0,019345438;0,009118931;0,008099143;0,017115313;0,00968432;0,031723151;0,010268002;0,016832718;0,013181831;0,028434043;0,010782588;0,016106985;0,007943034;0,007954081;0,014360071;0,012680359;0,023395659;0,012896921
01.06.1988;0,007400803;0,002085135;0,01148056;0,007500756;0,013851506;0,009902687;0,002709004;0,020069388;0,010578745;0,02167999;0,019668795;0,021745033;0,019283957;0,004841414;0,034755346;0,017092056;0,00995598;0,00917693;0,046277764;0,011174645;0,017461384;0,015385836;0,01042251;0,019793252;0,011800933;0,007326456;0,014380357;0,009793913;0,02230796;0,007417124;0,005832886;0,012056439;0,021889963;0,016059397;0,013450454;0,018476692;0,009954567;0,006908532;0,008326718;0,011996139;0,02324202;0,0115293;0,023180339;0,009260177;0,046020928;0,008824093;0,013232135;0,013695006;0,018756188;0,016850519;0,017378671;0,009155477;0,004286536;0,017279711;0,010293686;0,031410992;0,008043624;0,017766217;0,009915292;0,029660782;0,009109279;0,0128282;0,006583441;0,00778866;0,014015328;0,012313641;0,023223576;0,012084174
01.07.1988;0,006367216;0,002013437;0,012832887;0,007233854;0,015114737;0,007202235;0,002557959;0,019215565;0,010494209;0,020640554;0,019852046;0,019483391;0,016382649;0,005394453;0,031091891;0,014279183;0,013177985;0,010434959;0,050945343;0,009444938;0,018865589;0,014341655;0,007429309;0,02282777;0,013802334;0,008129492;0,014414823;0,013110778;0,021244375;0,006584608;0,005684219;0,012351669;0,016619807;0,016994442;0,015849528;0,013026481;0,008641813;0,009178765;0,007437372;0,015709243;0,021091741;0,010570057;0,038195084;0,008422464;0,034750846;0,008426915;0,01209935;0,013934262;0,01707032;0,017035082;0,018133859;0,010042253;0,008635303;0,011973901;0,011683936;0,034050319;0,011291736;0,014747247;0,010359071;0,027298743;0,011982756;0,014101716;0,008495243;0,008358775;0,015924216;0,011579783;0,023338939;0,010002518
01.08.1988;0,006655521;0,002055827;0,013856809;0,009082033;0,014808999;0,007012804;0,002642503;0,017089554;0,009464278;0,020672814;0,0199955;0,018302522;0,017253467;0,007010649;0,035322796;0,01021426;0,011757532;0,010021044;0,047927132;0,014747162;0,019019715;0,014980504;0,009357378;0,021972684;0,013133013;0,010054558;0,012448585;0,007103565;0,022439216;0,016130118;0,006247443;0,015146312;0,016230597;0,016705026;0,014369608;0,01570211;0,010823142;0,00662464;0,007500491;0,016618496;0,027064229;0,010433299;0,034637206;0,007204382;0,028849877;0,012516016;0,015171589;0,017093705;0,015921219;0,015446291;0,013739234;0,009484711;0,006084955;0,011729246;0,014274172;0,019992087;0,007435834;0,015965776;0,010828257;0,030868966;0,011069749;0,016177856;0,008687079;0,008694403;0,017446077;0,012006684;0,021958816;0,010717877
01.09.1988;0,005493087;0,001992726;0,01144903;0,007319908;0,013477585;0,007715242;0,002681246;0,020138087;0,010404666;0,018543413;0,019903887;0,020761326;0,016575186;0,006482556;0,030688417;0,014471688;0,011540313;0,01221115;0,045250474;0,011189423;0,025184965;0,014739816;0,010894842;0,020391969;0,012909954;0,008567164;0,009877031;0,013856345;0,021649572;0,013188521;0,006408139;0,014158021;0,019333715;0,012852951;0,015635856;0,0153254;0,010227495;0,006212905;0,009509419;0,016155247;0,021110563;0,01228893;0,040645638;0,008314144;0,035420133;0,00983885;0,01305481;0,014076503;0,020043179;0,013041828;0,014890369;0,009463326;0,004703762;0,012043771;0,013990293;0,029186542;0,008153017;0,016726061;0,011823773;0,027769267;0,009387778;0,014633347;0,008242819;0,007844057;0,015455363;0,010257556;0,020704888;0,011520696
01.10.1988;0,00621051;0,002131672;0,012614788;0,008313858;0,010020812;0,007555049;0,002634222;0,020364067;0,01023971;0,018185848;0,020037229;0,019981401;0,013707369;0,005749829;0,027253866;0,017449111;0,011132184;0,010280893;0,054477967;0,010822939;0,018874065;0,015073722;0,00887455;0,022397807;0,013428442;0,007653207;0,013167539;0,012031855;0,019740511;0,008482614;0,006039317;0,012430199;0,019527593;0,014552253;0,013944058;0,015430438;0,008568223;0,005839346;0,008186619;0,015379697;0,024452759;0,012398028;0,050288304;0,009848069;0,03275988;0,01049619;0,012958666;0,013494421;0,01700113;0,014374634;0,014034024;0,008427602;0,005976948;0,011915385;0,010377891;0,037217441;0,011514658;0,015876104;0,008972721;0,022529094;0,011211961;0,012337633;0,008814323;0,009115227;0,014586559;0,014329536;0,02587474;0,01003069
01.11.1988;0,006496046;0,002098395;0,012306518;0,0075154;0,017049946;0,007223927;0,002745699;0,01629801;0,008957511;0,022217954;0,026832984;0,020713721;0,012021769;0,00549032;0,030666531;0,016597797;0,008717595;0,008544068;0,04560381;0,012601275;0,013820668;0,013125909;0,008648149;0,017982513;0,015774755;0,00762118;0,009943932;0,009571362;0,018054636;0,009744884;0,006201426;0,014048789;0,027853387;0,016068282;0,012791599;0,018017971;0,008016164;0,006667893;0,005975993;0,012130207;0,022290418;0,01266689;0,050282514;0,008448969;0,036890492;0,009475723;0,01168104;0,013691534;0,018964637;0,015225707;0,015836981;0,007522115;0,004953851;0,015978256;0,012748703;0,030651503;0,009211128;0,01489851;0,009024731;0,029371448;0,009090009;0,015552239;0,00902135;0,009573067;0,009799457;0,016978002;0,026084142;0,011327608
01.12.1988;0,007738734;0,002284728;0,012726093;0,008602972;0,010455689;0,008221173;0,002907387;0,021298244;0,012530993;0,022183336;0,026591979;0,023222997;0,012187393;0,00628922;0,030911928;0,018261055;0,01056062;0,009283947;0,047010945;0,013416089;0,015210661;0,011390668;0,011287943;0,016635262;0,011389831;0,006768575;0,011772808;0,006263064;0,02189974;0,008506744;0,00711562;0,011113944;0,03157432;0,012111339;0,013744929;0,018857063;0,01057515;0,005663529;0,009253859;0,01420168;0,021183041;0,0134046;0,013150205;0,008601396;0,040608386;0,009284563;0,013486092;0,014169879;0,017889469;0,018236504;0,017218813;0,011469576;0,008575778;0,016575529;0,010459596;0,024071559;0,009332938;0,018708525;0,009796074;0,028791155;0,009152837;0,012807218;0,008032412;0,011177612;0,01547931;0,015737357;0,028757737;0,011819588
01.01.1989;0,006909886;0,002415753;0,012720651;0,007429497;0,01669965;0,008219511;0,002810188;0,019050128;0,011205309;0,021097072;0,026043264;0,021731258;0,013209627;0,003926539;0,029074894;0,014249016;0,010991538;0,009188407;0,055441766;0,01106175;0,015885414;0,01430934;0,012131771;0,015914159;0,012500814;0,00936323;0,007703475;0,009765206;0,02310644;0,009144368;0,005998735;0,0154637;0,032380152;0,014684029;0,013922639;0,017202739;0,011229347;0,005667719;0,007803546;0,01266818;0,023777272;0,01282977;0,015239249;0,009102026;0,037142902;0,009152953;0,01272784;0,014051695;0,017891973;0,018063808;0,016301164;0,009830777;0,006218746;0,012167674;0,012190929;0,021911363;0,010842438;0,01830127;0,010528227;0,031781223;0,009948864;0,013361816;0,00806466;0,009087209;0,014895322;0,015698265;0,0277437;0,010826158
01.02.1989;0,007886441;0,002300031;0,014097278;0,006719419;0,011979476;0,007778748;0,002805552;0,017851076;0,012100467;0,023803903;0,022314702;0,021473411;0,017140508;0,005482293;0,03014822;0,01489707;0,011155672;0,008665151;0,045488728;0,014209146;0,020069011;0,015102255;0,009419441;0,016004519;0,012445695;0,007681612;0,007072957;0,009321671;0,024011905;0,008255351;0,005997023;0,013179634;0,034335837;0,013111577;0,01300653;0,01505671;0,012962827;0,009064768;0,008126198;0,012563657;0,023315957;0,013927681;0,01566718;0,009037459;0,042659401;0,009577709;0,010452307;0,01389368;0,017589613;0,024773906;0,016638036;0,007694895;0,007544531;0,012720346;0,011987833;0,025922016;0,009537268;0,018374126;0,011770493;0,031950453;0,009329626;0,011532926;0,008150932;0,007106934;0,016054907;0,013817778;0,023607899;0,010277637
01.03.1989;0,007237831;0,002217964;0,01042379;0,008103122;0,010635642;0,008061118;0,002739609;0,020552558;0,019240624;0,023201056;0,022968306;0,022379556;0,017909126;0,007005108;0,030917985;0,013546664;0,011843828;0,00969922;0,043021696;0,012853582;0,017315996;0,013927954;0,009832343;0,012407292;0,010663295;0,005330212;0,011960978;0,008749335;0,022790166;0,009691582;0,006795369;0,010258403;0,023141963;0,014326011;0,013668214;0,015415931;0,011351285;0,010868627;0,009173699;0,01431898;0,017545052;0,013684391;0,016319514;0,013479128;0,039226435;0,00968431;0,010418715;0,014444343;0,018419914;0,019848453;0,016506588;0,009248619;0,006197232;0,014939456;0,017998965;0,030374822;0,009016863;0,018521473;0,011050167;0,030579708;0,007766408;0,018098843;0,008839472;0,008070837;0,012033367;0,012398649;0,02559493;0,013147329
01.04.1989;0,006841288;0,002015084;0,010817422;0,008733985;0,01118825;0,007386935;0,002778951;0,021220462;0,014848754;0,021861614;0,018581895;0,019380017;0,016025823;0,007382608;0,031605771;0,018050965;0,012983426;0,009108049;0,046708138;0,014611431;0,023334094;0,014894127;0,00940777;0,014189549;0,011252213;0,006316824;0,009287066;0,009056945;0,024501593;0,010093973;0,006821336;0,01122641;0,023316629;0,016153802;0,012518442;0,015589806;0,009742302;0,007567812;0,009570369;0,014905558;0,018636011;0,013202484;0,015100503;0,009985313;0,038976613;0,008818074;0,009896845;0,012916509;0,018078434;0,015266348;0,015099805;0,012616634;0,009470761;0,014204726;0,01719553;0,031461553;0,015433157;0,01589668;0,009401339;0,027532167;0,00854124;0,019471386;0,008867798;0,008379631;0,012449843;0,013793058;0,026170999;0,011259073
01.05.1989;0,006273725;0,001773101;0,01118618;0,009014522;0,016738194;0,00706249;0,00250238;0,018579158;0,010830791;0,026613609;0,019008162;0,018862847;0,017433407;0,006165323;0,027131438;0,01932519;0,009816978;0,010256515;0,047148257;0,011899019;0,034795867;0,014501439;0,014742742;0,016839375;0,010283192;0,006153754;0,009179446;0,008725816;0,020569184;0,010440768;0,005515977;0,009753115;0,021193971;0,011890862;0,011234086;0,018533617;0,009099478;0,005643992;0,007248673;0,01246692;0,020317134;0,016464934;0,016603798;0,010261603;0,045289948;0,00900599;0,01000804;0,013002289;0,01623527;0,012697331;0,019243693;0,010750909;0,014873102;0,013328612;0,014222467;0,037669478;0,008739982;0,015438507;0,009127776;0,025026606;0,008280362;0,020603903;0,008695178;0,005790686;0,013030151;0,012563242;0,025228436;0,011067015
01.06.1989;0,006969232;0,00171008;0,011823736;0,00894684;0,014797318;0,008087723;0,00249655;0,019815827;0,011711447;0,02755044;0,018239472;0,019323019;0,017346463;0,003889493;0,027813531;0,019232924;0,010633433;0,012112971;0,04772533;0,014132678;0,03352898;0,01548225;0,009169642;0,015251142;0,010953098;0,009145666;0,007929844;0,007977984;0,02256773;0,009295803;0,00521139;0,011188969;0,015829875;0,014837434;0,011962748;0,016230053;0,007925517;0,005547107;0,009680688;0,016603704;0,02009273;0,013435722;0,016942702;0,008279599;0,040106694;0,009861512;0,010629722;0,013765716;0,016179985;0,014974659;0,017524108;0,006274755;0,022894671;0,01183948;0,018544043;0,037016653;0,00831487;0,014183924;0,010117058;0,025915207;0,008609281;0,015155358;0,007909919;0,007166953;0,012516637;0,013597285;0,027755192;0,009717435
01.07.1989;0,006515776;0,001852779;0,012023571;0,008038636;0,00991016;0,009915206;0,002575579;0,02344508;0,01597006;0,020544935;0,021264899;0,020340824;0,016824314;0,004715523;0,029621155;0,021664082;0,012661012;0,012499869;0,046009008;0,012031819;0,020910343;0,01295076;0,007992906;0,020057531;0,011309202;0,005633095;0,009729011;0,006011824;0,023524027;0,019106805;0,006540429;0,012669918;0,017973663;0,016628068;0,012689789;0,013051469;0,009056724;0,00622373;0,010150181;0,015346333;0,02079048;0,012681174;0,016572327;0,009594759;0,041621962;0,008296318;0,011110516;0,013382232;0,017052877;0,015874221;0,014829319;0,009298509;0,00913811;0,013712836;0,014736573;0,038962727;0,014665253;0,016455779;0,00901611;0,02616481;0,009760059;0,013297809;0,008405284;0,007444121;0,011877833;0,013064952;0,024887999;0,011324954
01.08.1989;0,007196106;0,002050881;0,01210116;0,009288053;0,010856369;0,007382733;0,002697101;0,019437252;0,011322139;0,029064083;0,020985403;0,019440772;0,012395636;0,004929514;0,031493324;0,020176129;0,012788251;0,01055164;0,042365858;0,01148469;0,020580687;0,013471687;0,005728186;0,013607482;0,011400988;0,008579359;0,012439388;0,006425971;0,021413449;0,018571628;0,006343632;0,014222176;0,017397362;0,021694654;0,014137933;0,009792914;0,010616738;0,006456637;0,011719057;0,017239876;0,020168643;0,012911027;0,01476459;0,016524444;0,031401672;0,010097884;0,011353875;0,015707281;0,019131207;0,017163889;0,013876775;0,008638594;0,007070743;0,012862631;0,012605699;0,035351566;0,011351624;0,016484028;0,012092357;0,026703586;0,010938983;0,018778137;0,011502727;0,008181266;0,012237935;0,014698763;0,027238145;0,01031503
01.09.1989;0,006904422;0,001894755;0,011154238;0,008997325;0,014262692;0,006799621;0,002609346;0,023126227;0,013025987;0,025074409;0,016910235;0,019317408;0,016336744;0,0042787;0,02902232;0,029005741;0,013360665;0,009735283;0,044505255;0,0133619;0,019370077;0,013489857;0,008184349;0,017032878;0,010743937;0,008116546;0,011457253;0,007568547;0,017769572;0,011751149;0,006275141;0,012512376;0,02531407;0,01548353;0,01267703;0,014432313;0,008241359;0,00610442;0,010473035;0,014622479;0,016520298;0,011279397;0,018134304;0,017751222;0,040934009;0,010124107;0,011614114;0,013838164;0,018232261;0,014503495;0,017199089;0,00805482;0,009379053;0,013038085;0,012978737;0,033193799;0,00924506;0,018851022;0,010477231;0,022515469;0,009052215;0,016408507;0,00927034;0,009871183;0,016556263;0,014482187;0,024752756;0,010439621
01.10.1989;0,007969122;0,001916757;0,011704829;0,007871144;0,012991486;0,005692816;0,002592804;0,019946435;0,00977305;0,026895967;0,017828108;0,020830955;0,019637488;0,005712308;0,02693845;0,022937957;0,012156705;0,010143434;0,044611526;0,010539574;0,022933029;0,015517906;0,007706785;0,017648871;0,010769984;0,008369158;0,008915462;0,005577527;0,019173929;0,013033373;0,005709999;0,016128375;0,024160289;0,028972776;0,012824411;0,012744959;0,008977986;0,008316491;0,00963697;0,015138696;0,023455619;0,011596254;0,02124344;0,011246595;0,035546774;0,009524153;0,010517665;0,013953354;0,015877364;0,014845862;0,014767505;0,008230829;0,007755928;0,012675849;0,014073189;0,031031587;0,014792631;0,017061293;0,010772362;0,024076959;0,009986989;0,01488947;0,01094677;0,007589003;0,013511398;0,015698015;0,023606706;0,009778547
01.11.1989;0,008607596;0,001688402;0,013540093;0,007677621;0,011318826;0,007426206;0,002752771;0,026538402;0,008808806;0,022290748;0,017435589;0,019457258;0,015355699;0,003700904;0,025571679;0,054219815;0,014062636;0,009902255;0,050021585;0,010257631;0,025183904;0,01314675;0,009542777;0,019883301;0,010440171;0,006361118;0,008338846;0,007417833;0,016139066;0,014123404;0,005236935;0,012287175;0,017810849;0,016081196;0,012013394;0,013036292;0,008757696;0,007417221;0,010120557;0,013580192;0,021680921;0,013696253;0,019891584;0,008928605;0,039773976;0,00992537;0,009550861;0,014786795;0,015497771;0,011667264;0,015003733;0,007805628;0,007536712;0,011472129;0,009974913;0,048792712;0,010301491;0,016752943;0,007902307;0,021841647;0,00918455;0,013736063;0,00848399;0,009307398;0,01219344;0,012944176;0,023559337;0,010254231
01.12.1989;0,00791708;0,001833175;0,011627926;0,008098736;0,011604524;0,007145702;0,002592491;0,028473732;0,008565822;0,021250098;0,017667566;0,019314421;0,008931374;0,004433714;0,028281353;0,041494996;0,012390036;0,010348258;0,054991075;0,010572669;0,035218057;0,013951544;0,009517458;0,017406545;0,009969394;0,005892483;0,007908756;0,006552172;0,019650133;0,011008591;0,005930961;0,011644766;0,019302425;0,015487817;0,014111789;0,01314261;0,008198188;0,006189672;0,009372423;0,012317922;0,020436343;0,011767475;0,010481752;0,010678325;0,043583069;0,009195536;0,010199589;0,014570519;0,015644698;0,0160904;0,02108564;0,007957007;0,011512608;0,011716614;0,008067406;0,042460553;0,009340064;0,015322261;0,007990279;0,024089989;0,009622693;0,012866537;0,007940617;0,010335033;0,019340165;0,013764574;0,022748226;0,010883575
01.01.1990;0,00943072;0,00190849;0,013422662;0,008826209;0,012155775;0,007918739;0,002714778;0,024707911;0,009748863;0,02752283;0,02013706;0,019108568;0,011678615;0,004722156;0,027645941;0,035719319;0,010855656;0,010854905;0,048348339;0,010982338;0,031927753;0,013329241;0,006848631;0,015413117;0,012458711;0,005701317;0,008627775;0,008199083;0,01693115;0,011163086;0,005817063;0,011689253;0,036119026;0,018083814;0,011376766;0,010636921;0,010709857;0,005881982;0,008738847;0,011570011;0,017901151;0,01433242;0,013732612;0,013308741;0,031707866;0,010429304;0,009821255;0,012864524;0,016975377;0,015683061;0,017115066;0,00766779;0,006566743;0,009731234;0,010236551;0,036941173;0,014107902;0,01791252;0,009294872;0,025814302;0,007487431;0,014079607;0,009422963;0,00846934;0,018366557;0,015760991;0,023259223;0,011376147
01.02.1990;0,009580768;0,002056741;0,010372611;0,006836443;0,012395851;0,005869082;0,002574802;0,02475375;0,009550962;0,028620742;0,017408884;0,02042614;0,015139753;0,004314909;0,02464817;0,04406578;0,009824825;0,009185577;0,053929421;0,008264806;0,024267403;0,013304152;0,009019802;0,017612361;0,010605212;0,015529535;0,008290264;0,006242072;0,01820382;0,009801995;0,004985891;0,010586155;0,024832195;0,017754324;0,012123759;0,012106264;0,01048018;0,009852269;0,010273552;0,012878457;0,016792682;0,009405284;0,017165459;0,009985703;0,039036532;0,008482467;0,009543738;0,011304451;0,015119189;0,01480297;0,017026603;0,008187441;0,005369778;0,013221495;0,012470931;0,049892924;0,012426952;0,015793079;0,010623369;0,02025257;0,009906682;0,014725918;0,00878236;0,007303954;0,017574671;0,015019474;0,022760535;0,00845311
01.03.1990;0,010981356;0,001868656;0,011587119;0,00878267;0,015458426;0,008415735;0,002679539;0,023582829;0,01053106;0,029433663;0,017119646;0,019035156;0,017214249;0,004472112;0,029551079;0,035694289;0,010699875;0,011603512;0,04650467;0,011835256;0,019378231;0,01375841;0,006996332;0,016075343;0,011922798;0,008860565;0,00968492;0,007068442;0,017041716;0,008558584;0,006898178;0,012587182;0,030644641;0,017995072;0,011923732;0,018186763;0,009833868;0,008415367;0,012256699;0,011285672;0,016233791;0,010877786;0,019530423;0,008973932;0,037918401;0,010287594;0,010129285;0,011996482;0,015966793;0,014830661;0,015812082;0,005394989;0,005917609;0,014418659;0,011160315;0,039938992;0,009897445;0,01731776;0,010444386;0,023553831;0,008517104;0,015524733;0,008380827;0,007732656;0,012544882;0,014879087;0,025175359;0,010220724
01.04.1990;0,011309881;0,002004818;0,012911068;0,0080258;0,01262952;0,008473617;0,00263424;0,022618484;0,00592224;0,026160866;0,017508261;0,020466407;0,016590964;0,004834316;0,027318972;0,041938812;0,010780075;0,008569894;0,04683554;0,01166629;0,018694077;0,015947541;0,009974823;0,014290338;0,010920711;0,006578983;0,008172842;0,010428856;0,018982507;0,009586133;0,005920906;0,011962285;0,022999762;0,018335686;0,012410159;0,016437112;0,009441981;0,007783363;0,009339944;0,012597753;0,019332027;0,011299739;0,016674056;0,00751234;0,038963404;0,011769464;0,011182743;0,01283695;0,018657063;0,016421576;0,016231569;0,008404445;0,005267053;0,014051214;0,015768825;0,031416343;0,020392063;0,016043882;0,007991375;0,02199309;0,009214684;0,018123554;0,007172468;0,009130138;0,013022342;0,014462755;0,025955733;0,010703281
01.05.1990;0,009016248;0,002146286;0,010869315;0,008344951;0,010277884;0,006206249;0,002672494;0,024669952;0,009301519;0,024555082;0,016499212;0,019168632;0,018220109;0,005599645;0,027379084;0,041823597;0,014676107;0,00934179;0,04829738;0,011021349;0,019873661;0,012409273;0,010075615;0,017795501;0,010545829;0,007368973;0,011578706;0,007320427;0,01783768;0,010420903;0,005655812;0,012754884;0,032517876;0,017966972;0,011898148;0,01366839;0,009149892;0,006166344;0,009572908;0,013495786;0,017696153;0,013072581;0,018491787;0,009291989;0,041872014;0,008945783;0,010150181;0,013170108;0,015812621;0,018734877;0,016626771;0,008326117;0,008907378;0,020090567;0,012871964;0,030307377;0,010557444;0,016034013;0,008166487;0,023548962;0,010020492;0,016617669;0,008076841;0,008825946;0,011504348;0,012561272;0,021665951;0,009891844
