year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80
01.04.1981;0,011619934;0,002131816;0,014620221;0,007975695;0,004508292;0,007267931;0,002500733;0,013606774;0,006239857;0,016753377;0,023051711;0,016366451;0,009619875;0,003268458;0,018734715;0,008025796;0,004292961;0,012184576;0,037581416;0,01909792;0,012629802;0,010030814;0,008384931;0,013300749;0,010494435;0,007857956;0,014403937;0,011812891;0,008663229;0,010046705;0,008173902;0,010809137;0,039100947;0,010599516;0,009914777;0,009626637;0,015214603;0,00703463;0,014692001;0,005882798;0,016057383;0,008023728;0,015316006;0,004860821;0,031795663;0,00805961;0,01142764;0,013354264;0,018859912;0,016263972;0,011115933;0,011827633;0,001450162;0,011410898;0,006354308;0,019055157;0,020496977;0,025900306;0,008632022;0,027430821;0,01148116;0,015075674;0,00606307;0,005869627;0,011146244;0,009713099;0,019090661;0,014448429;0,014460243;0,013181544;0,009516569;0,023972861;0,013646768;0,002861152;0,009591422;0,008425827;0,008187424;0,019397454;0,015514234;0,002540418
01.05.1981;0,014604407;0,002170468;0,01423894;0,009578913;0,005911212;0,008230453;0,002625352;0,014733768;0,00602952;0,018059254;0,019754857;0,01791537;0,006253619;0,004336627;0,018000982;0,009787244;0,004731424;0,011341705;0,036944857;0,020014392;0,011909601;0,010766363;0,009022882;0,011298668;0,010564657;0,006924688;0,017076338;0,014954169;0,010423587;0,007620143;0,006524035;0,009210366;0,042077998;0,012257176;0,010169679;0,009983135;0,017577936;0,008946976;0,017108584;0,00680184;0,015371903;0,007096201;0,017258656;0,005574405;0,030569404;0,009011141;0,010493491;0,013649098;0,014115678;0,016930796;0,012140883;0,006736343;0,002309953;0,012132114;0,006492547;0,021589401;0,014576319;0,025294672;0,006212104;0,033294185;0,010589931;0,012670263;0,008288258;0,007203987;0,008745681;0,011424852;0,01757876;0,011992516;0,016337749;0,012779722;0,009102666;0,022581121;0,006890285;0,003628205;0,011657809;0,006720355;0,006595799;0,019293636;0,016092663;0,002494259
01.06.1981;0,014826151;0,002091705;0,014067224;0,008050466;0,005826523;0,007093135;0,002772177;0,015150287;0,007062159;0,016274334;0,020686423;0,016876336;0,008347068;0,005916775;0,01801058;0,008622635;0,005663616;0,010287791;0,034342269;0,019284933;0,008201781;0,010448872;0,010936081;0,010241439;0,010776639;0,005307044;0,016427095;0,017417325;0,009520758;0,008994481;0,007657449;0,01135684;0,035488097;0,012455259;0,009575007;0,011780179;0,01642586;0,004688188;0,017922498;0,006711518;0,018676415;0,008655901;0,015288627;0,003697132;0,032661584;0,009500575;0,010957978;0,013757003;0,014420472;0,018534511;0,014064232;0,00706338;0,004782757;0,012950959;0,007443765;0,023131238;0,009610048;0,023242255;0,005593908;0,026212356;0,011137018;0,012224418;0,007535198;0,005814822;0,009028648;0,011419783;0,018928155;0,01460845;0,015861228;0,01390099;0,008689722;0,022707361;0,009523816;0,006013724;0,010469282;0,00730206;0,008112334;0,021145401;0,019217581;0,002529919
01.07.1981;0,016622337;0,002236624;0,012303834;0,008549478;0,005754539;0,006641904;0,002480218;0,015669919;0,006270753;0,016588858;0,018314404;0,016243037;0,008642919;0,005015466;0,020099941;0,009305976;0,004653834;0,01054095;0,037162412;0,018594241;0,013711905;0,009235779;0,008555496;0,010633624;0,011574551;0,006520638;0,015080796;0,012527911;0,011226434;0,009874676;0,008002378;0,009231376;0,035338405;0,012779838;0,010615011;0,010984945;0,01672296;0,005234713;0,013786007;0,006134311;0,018486374;0,006674351;0,012638069;0,005354421;0,032282014;0,009431124;0,011027915;0,012851427;0,015369862;0,018437691;0,0120484;0,006742364;0,002385714;0,013545201;0,008059807;0,023718873;0,019552347;0,02219122;0,005954225;0,032933443;0,011529676;0,008379172;0,007099578;0,005009698;0,0089479;0,010370084;0,019910224;0,013362706;0,01390506;0,012912706;0,009226997;0,02309356;0,010821137;0,005593375;0,008814961;0,008639919;0,00894361;0,023173288;0,01849354;0,002624567
01.08.1981;0,009964834;0,002176267;0,007547145;0,009897696;0,006090408;0,007467028;0,002740088;0,015107229;0,006433586;0,017487746;0,017923717;0,015087363;0,002027279;0,003668009;0,020385162;0,006471827;0,006832812;0,012725441;0,033610041;0,020857441;0,009190986;0,012071892;0,009927904;0,007419453;0,013678413;0,007352429;0,017004292;0,015459006;0,008622686;0,016922615;0,008790981;0,011025767;0,033189578;0,012637;0,009079748;0,008677327;0,014749081;0,00647815;0,014879921;0,008766647;0,019281527;0,008991069;0,009410725;0,006814344;0,027152916;0,010757281;0,011679268;0,012999049;0,017151946;0,015931414;0,013218255;0,009115381;0,002488536;0,012255579;0,010225602;0,015107781;0,014437048;0,022051724;0,007221517;0,030232129;0,01113912;0,012498653;0,013819626;0,00670976;0,009895676;0,012084118;0,021587531;0,01632836;0,015776687;0,013928204;0,009909705;0,024536453;0,009774118;0,006156781;0,009548588;0,00895124;0,013396928;0,017139808;0,017050665;0,002819894
01.09.1981;0,012001876;0,002423368;0,012812399;0,009042549;0,006088508;0,006666178;0,00259809;0,016206933;0,007089814;0,019484671;0,020437085;0,01635623;0,00698107;0,004276605;0,018748179;0,00661966;0,006474481;0,011545207;0,038624531;0,020384772;0,007594042;0,010040383;0,010703709;0,013176253;0,011286991;0,007510341;0,015344656;0,011793455;0,008518468;0,010727367;0,007325325;0,01267139;0,043445456;0,013892333;0,00944817;0,010642914;0,017939328;0,005528402;0,014339736;0,005596687;0,014759015;0,007613882;0,014975505;0,004210303;0,029658139;0,009171097;0,011819486;0,011628993;0,015247535;0,017005654;0,012036075;0,007573041;0,00294044;0,011311837;0,007578814;0,020727031;0,009227296;0,026047149;0,005455177;0,036019251;0,012998364;0,010046783;0,008615237;0,006580604;0,009547883;0,012447349;0,016700069;0,013518107;0,013964559;0,012837724;0,008903507;0,022746734;0,012423887;0,0037406;0,010752677;0,009262217;0,010062355;0,019201357;0,015521973;0,002734681
01.10.1981;0,012665715;0,002355717;0,011656739;0,010060766;0,005744038;0,008159589;0,002514204;0,019385315;0,005892438;0,018616716;0,020507376;0,017110295;0,007110487;0,008602901;0,019076585;0,007479346;0,005688954;0,010389622;0,039878996;0,019257666;0,010755993;0,009733073;0,00979316;0,012902853;0,012754092;0,005492257;0,012645353;0,011339885;0,008899618;0,011107896;0,007065727;0,008391695;0,035041988;0,010800177;0,010229351;0,0091873;0,012429761;0,004805913;0,012032532;0,005579133;0,016607465;0,008011349;0,019322061;0,005364789;0,031909338;0,008588706;0,013304993;0,011903056;0,01507373;0,016582959;0,012812564;0,007691993;0,003622468;0,011991864;0,007426826;0,024878768;0,019574336;0,026617292;0,007589515;0,031810627;0,011375777;0,012350091;0,008256758;0,005183925;0,009908869;0,0101423;0,017121857;0,012919275;0,014055342;0,013668488;0,009384064;0,022385557;0,009412685;0,003583421;0,009379264;0,00789507;0,007208067;0,023528316;0,015735001;0,002679957
01.11.1981;0,012838224;0,002200251;0,011566736;0,009215218;0,004486493;0,008300773;0,003019035;0,014874726;0,006043764;0,017290494;0,021795046;0,018748191;0,004493128;0,006391218;0,018596172;0,007867533;0,006758857;0,010989431;0,040183138;0,018849102;0,007644843;0,013028006;0,010599229;0,009932469;0,013019789;0,004503624;0,01371405;0,01042545;0,009917443;0,010469237;0,007387233;0,013290868;0,035264898;0,010450735;0,009870256;0,009197065;0,01489735;0,007297756;0,009745066;0,005583678;0,015895572;0,007759626;0,018182046;0,004333912;0,030436777;0,009580255;0,010594066;0,014461054;0,017847402;0,015551953;0,011625129;0,008069553;0,00224104;0,013176698;0,006848721;0,02011403;0,013269516;0,024532772;0,007287898;0,030492995;0,012459755;0,0152401;0,007868692;0,007556822;0,01109597;0,00896775;0,021990652;0,015542722;0,012852485;0,014772959;0,010292385;0,02330328;0,008684763;0,003932847;0,01253682;0,010847534;0,008185723;0,018705272;0,01956429;0,002551588
01.12.1981;0,010870293;0,001971435;0,011266716;0,007712652;0,004423052;0,008082877;0,002683117;0,015501228;0,006596923;0,014533269;0,022579144;0,017759156;0,003476157;0,005411875;0,020153895;0,008711556;0,006128657;0,010215123;0,038377647;0,013976996;0,013304551;0,011643245;0,008458145;0,012296574;0,011085081;0,005674781;0,012304054;0,011146543;0,009943536;0,022707888;0,005991946;0,011535644;0,031759273;0,008821601;0,011287528;0,012574947;0,014762108;0,007596035;0,007891494;0,006024249;0,014070304;0,007609843;0,011535668;0,005089205;0,03904922;0,007144706;0,012061664;0,013015528;0,014612525;0,015161379;0,014327158;0,00744116;0,002621466;0,013113089;0,007851839;0,021499926;0,009451648;0,025348696;0,007223809;0,029225002;0,012749782;0,012897553;0,009528276;0,009332802;0,011204565;0,00888103;0,019277375;0,01339978;0,012099615;0,013700411;0,008809883;0,020101795;0,022804922;0,005007763;0,012148181;0,008676669;0,010394748;0,023389458;0,018239209;0,002661359
01.01.1982;0,007890817;0,002213526;0,00980562;0,008565693;0,004546967;0,008847531;0,002640759;0,014397875;0,006694981;0,012219229;0,023474449;0,018087043;0,001712498;0,005319239;0,020385374;0,009017828;0,006346633;0,010326864;0,040813161;0,015727109;0,011136305;0,012254431;0,006413459;0,011816386;0,013865359;0,004015186;0,011474021;0,010962159;0,010008497;0,013412605;0,007093624;0,010270738;0,03629465;0,01156533;0,009354217;0,011197764;0,015498829;0,005382325;0,01091969;0,005249217;0,014859122;0,009031919;0,015481062;0,004442935;0,036802799;0,007980319;0,013820807;0,013316693;0,015490508;0,014613011;0,012485921;0,006620824;0,001955095;0,013017908;0,007043069;0,018667982;0,020875343;0,025177575;0,006944046;0,036044956;0,01252618;0,010646788;0,009755126;0,00644009;0,007673502;0,009563274;0,020460604;0,014813123;0,014677589;0,016260453;0,011052284;0,023777357;0,021850902;0,003082317;0,009352144;0,007221346;0,007334487;0,02099617;0,018026786;0,002599597
