year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80
01.04.1981;0,004706728;0,006219036;0,011408131;0,026284292;0,012063386;0,034850107;0,00201705;0,022532904;0,030968742;0,019856259;0,001878441;0,019710768;0,016017213;0,033097017;0,004495443;0,005238152;0,029118088;0,017071091;0,007000835;0,010822973;0,018571659;0,019111484;0,017280823;0,008871747;0,007410786;0,010288094;0,018612803;0,013099328;0,011686489;0,011014297;0,002337641;0,001991254;0,011326936;0,004228952;0,009702227;0,008117712;0,015187236;0,006487132;0,005933136;0,009711755;0,001691177;0,017780377;0,012635417;0,020452047;0,019816857;0,005572925;0,007460637;0,00203343;0,008240914;0,011222252;0,007322807;0,028838715;0,007738317;0,015177524;0,016061078;0,013068962;0,007351527;0,004597167;0,037325672;0,009273098;0,006921292;0,009616311;0,019518913;0,006023119;0,004474937;0,003604611;0,011736337;0,036743937;0,008395675;0,006531093;0,017014761;0,016332995;0,007324382;0,014401915;0,010056746;0,009033752;0,010532286;0,012945481;0,006410129;0,00239228
01.05.1981;0,005396595;0,007923044;0,013272261;0,024288689;0,012446943;0,037146489;0,001970099;0,020339255;0,026474762;0,019541434;0,001907435;0,020183422;0,017480167;0,035985178;0,00505287;0,003281451;0,024445862;0,020191331;0,009142942;0,010610444;0,016835893;0,023236863;0,01671784;0,007828967;0,007751408;0,011404943;0,020575912;0,013635482;0,012492572;0,010539902;0,001832077;0,003068051;0,012355825;0,004484692;0,009580324;0,008851752;0,012532983;0,0059164;0,005487698;0,01133027;0,001968912;0,019812973;0,011629387;0,018322776;0,02479487;0,004696807;0,008189717;0,001341428;0,009301767;0,012364243;0,006211563;0,02053395;0,005820346;0,017588357;0,018319452;0,014121399;0,006211857;0,0044252;0,036882738;0,009450703;0,008919586;0,010794902;0,021767262;0,00507876;0,003273815;0,002792576;0,012017775;0,038872597;0,007060993;0,006323227;0,016778368;0,013800612;0,009274255;0,009493123;0,010642959;0,009791379;0,008041605;0,009530332;0,007835348;0,002381555
01.06.1981;0,005112618;0,007638171;0,012460359;0,025676892;0,011198653;0,035546132;0,00189819;0,021691194;0,027956484;0,021887338;0,002138475;0,024192122;0,015371963;0,034402502;0,006011706;0,003667242;0,018694221;0,019503376;0,009449121;0,012152406;0,016645944;0,022462362;0,019671286;0,009982987;0,008637834;0,010615277;0,020150717;0,013688456;0,011902667;0,011892497;0,002270307;0,006031998;0,011926127;0,004447774;0,009936302;0,010627696;0,012353219;0,006613699;0,005733462;0,009653272;0,001726838;0,015996876;0,012379787;0,018240392;0,027161721;0,006527344;0,011377071;0,001872905;0,009066257;0,010733836;0,006880996;0,022510809;0,00579031;0,017426169;0,021207629;0,012534971;0,005320115;0,004457718;0,034513172;0,008178475;0,00806555;0,010324399;0,022127347;0,005928197;0,004227536;0,003150384;0,014834573;0,026911034;0,005684989;0,007135239;0,014434062;0,015648682;0,005984684;0,009861243;0,013693517;0,01024006;0,009245489;0,008032034;0,006320851;0,00235369
01.07.1981;0,004365422;0,006907596;0,013084556;0,02666015;0,012668652;0,035322335;0,002038338;0,024501505;0,024992974;0,020091265;0,001820335;0,024937162;0,015818773;0,038505214;0,004900051;0,004029074;0,029506936;0,020566726;0,008211915;0,01166336;0,015745432;0,018479656;0,019500229;0,004440309;0,007264385;0,009809;0,020345134;0,012581361;0,011744836;0,010800302;0,002408985;0,003035767;0,013146807;0,005368182;0,01084349;0,010279877;0,008703354;0,006790921;0,005697461;0,007936861;0,001684936;0,019513126;0,01195925;0,017562916;0,024231321;0,007039289;0,010609376;0,002320353;0,007094196;0,014051003;0,00580329;0,027829943;0,005878627;0,016709661;0,017733693;0,012570137;0,005762135;0,003891645;0,039569099;0,008899074;0,007858334;0,010134841;0,021228004;0,004960415;0,004255767;0,002408823;0,014978331;0,024933843;0,005464023;0,006886035;0,014373998;0,014070643;0,008744044;0,008262416;0,012245074;0,009512119;0,011469193;0,014142661;0,00548947;0,002354205
01.08.1981;0,004362006;0,007545145;0,014755293;0,028933383;0,011331767;0,037751363;0,002093385;0,01732355;0,02157433;0,015303179;0,002018853;0,023070593;0,016951183;0,034197126;0,00666852;0,006490906;0,022854783;0,011913717;0,009803335;0,009651851;0,015184749;0,020149713;0,020753793;0,006115408;0,00810928;0,012170717;0,02140582;0,012887425;0,011203435;0,013257342;0,001980505;0,003962393;0,011108215;0,005586885;0,013120352;0,007211967;0,012743983;0,007567109;0,005356538;0,006327435;0,002302874;0,013748485;0,01329499;0,017094035;0,02729657;0,009134979;0,007865407;0,002096015;0,008254971;0,014964686;0,008082433;0,021842436;0,006656313;0,017053378;0,020588709;0,013893731;0,007559634;0,006867629;0,039240065;0,009394638;0,015341449;0,009218811;0,011785673;0,006909158;0,005547981;0,003180426;0,011058252;0,025451398;0,007712169;0,0061228;0,018039009;0,015301431;0,008296998;0,01015009;0,011357651;0,013277107;0,01369157;0,00972002;0,007406558;0,002402137
01.09.1981;0,004618683;0,007635171;0,013097866;0,022339004;0,012345912;0,038025863;0,002007638;0,020656753;0,026916321;0,021374684;0,001968927;0,019373197;0,018791975;0,040430575;0,006811935;0,004516488;0,019123152;0,015685604;0,008958225;0,010430907;0,018938589;0,019575199;0,015868912;0,006733192;0,006659002;0,010201548;0,021552195;0,011562716;0,01089779;0,012671969;0,002600157;0,003745224;0,010710074;0,004306631;0,010466661;0,007635939;0,010428787;0,00748767;0,005887107;0,011385035;0,00174704;0,018049673;0,012858714;0,019554509;0,023348542;0,006409861;0,008042936;0,001865462;0,008413183;0,013280778;0,007057544;0,023763514;0,005303202;0,016970654;0,01775256;0,012875636;0,007342022;0,005964736;0,039948095;0,008550452;0,008938566;0,009974905;0,017123328;0,005103211;0,004617877;0,003053333;0,012782604;0,043498006;0,005695083;0,010141604;0,015676651;0,014949336;0,006170436;0,00980892;0,010016854;0,009828511;0,011427535;0,00750365;0,007699393;0,002467804
01.10.1981;0,004471415;0,006890683;0,014824744;0,023746403;0,012845172;0,034206097;0,002192049;0,020604874;0,026763063;0,024926059;0,001743095;0,018799441;0,017157702;0,039675685;0,006226141;0,003708503;0,028210843;0,015790049;0,008830285;0,010429172;0,016944298;0,015810102;0,017572792;0,009520788;0,007256528;0,010324118;0,016139633;0,012051335;0,011566814;0,011223289;0,002200228;0,00447322;0,011948475;0,004728937;0,011570692;0,009504129;0,012731018;0,006200337;0,00640919;0,012300307;0,002518562;0,021195077;0,01524213;0,020988771;0,018490194;0,0053157;0,013670826;0,002110615;0,007362808;0,014395367;0,005976184;0,021454841;0,007317686;0,016480342;0,018777903;0,012817393;0,00461687;0,004382771;0,039690646;0,008913561;0,00964601;0,009311194;0,023265055;0,005672316;0,003573183;0,003014633;0,012792917;0,030614381;0,006317815;0,006403407;0,016873379;0,014633661;0,007536809;0,010428759;0,010425961;0,008791026;0,00941808;0,009194955;0,005382562;0,002467941
01.11.1981;0,005168111;0,005197558;0,014255811;0,030133778;0,013439045;0,035725488;0,002087971;0,020286395;0,028423735;0,018294408;0,002267233;0,01799116;0,016365085;0,036875313;0,006746679;0,005445593;0,020627701;0,016171981;0,009403092;0,008892726;0,02015522;0,013803888;0,01789757;0,006505138;0,00624563;0,013290568;0,018943415;0,01415941;0,013951383;0,009879416;0,002198992;0,00300557;0,011426931;0,004931367;0,011780922;0,009522275;0,015798885;0,006779476;0,005440259;0,010501015;0,00194745;0,018313944;0,011758183;0,018789079;0,018958746;0,007851602;0,01228755;0,00183348;0,009176787;0,013726869;0,008255515;0,019888632;0,006857941;0,015548117;0,01750303;0,011859758;0,004035119;0,003614762;0,039042322;0,00950885;0,007551529;0,009917684;0,020584292;0,006536566;0,004123701;0,00289615;0,013375914;0,032389308;0,007277264;0,009145371;0,01714338;0,016194124;0,006093888;0,011116485;0,013986663;0,010384917;0,012362364;0,007100813;0,008641213;0,002404449
01.12.1981;0,004631255;0,005758028;0,01115487;0,026107639;0,012038478;0,028516524;0,001972664;0,020975043;0,029564081;0,021301593;0,002036034;0,015474229;0,014054616;0,034592199;0,006930074;0,004403973;0,015619502;0,014002929;0,007924449;0,010758721;0,019643154;0,012399574;0,015422614;0,010717511;0,00753922;0,011966431;0,018683216;0,012745372;0,01261911;0,008916098;0,002491709;0,00303978;0,012874664;0,004517516;0,010708709;0,009497756;0,013020188;0,006404776;0,006462941;0,007765181;0,002323477;0,020017719;0,013702768;0,020423237;0,018032702;0,007575038;0,011296272;0,001978726;0,00896148;0,01938618;0,007182567;0,044058612;0,006585684;0,013311506;0,020677606;0,01054363;0,005226169;0,00507298;0,040720836;0,007796496;0,010918324;0,008652706;0,015760763;0,004821372;0,005493025;0,00349629;0,016244388;0,029772542;0,00625909;0,008429759;0,015837082;0,016799908;0,008125934;0,009215026;0,01285533;0,010332096;0,010257607;0,013199239;0,010925547;0,002477868
01.01.1982;0,005181971;0,005954376;0,013243472;0,028596567;0,01275167;0,032775878;0,00203567;0,017626527;0,030604875;0,019362118;0,002146511;0,021606499;0,01235565;0,037946522;0,007586916;0,004012309;0,029609743;0,009980937;0,006117331;0,010117588;0,01934939;0,013284005;0,015854067;0,007945355;0,0070374;0,012425816;0,018680863;0,012866693;0,013558391;0,010627383;0,00253366;0,002456829;0,011130893;0,004761355;0,013463363;0,008062115;0,010866404;0,007241192;0,005769889;0,009923377;0,001622067;0,018545815;0,015285492;0,019728922;0,019200396;0,005706453;0,009733554;0,001552808;0,008543409;0,01690844;0,007274237;0,043781237;0,006699792;0,015524627;0,016708666;0,012398354;0,003612121;0,004873325;0,04545295;0,010676847;0,008705479;0,007911416;0,016471569;0,008378321;0,004130665;0,003047541;0,014535739;0,027887707;0,00582291;0,007313315;0,018359797;0,012288505;0,008182746;0,009795489;0,013016237;0,007355424;0,008128502;0,007836433;0,007109018;0,00244211
