year_month;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;V29;V30;V31;V32;V33;V34;V35;V36;V37;V38;V39;V40;V41;V42;V43;V44;V45;V46;V47;V48;V49;V50;V51;V52;V53;V54;V55;V56;V57;V58;V59;V60;V61;V62;V63;V64;V65;V66;V67;V68;V69;V70;V71;V72;V73;V74;V75;V76;V77;V78;V79;V80;V81;V82;V83;V84;V85;V86;V87;V88;V89;V90;V91;V92;V93;V94;V95;V96;V97;V98;V99;V100
01.12.1984;0,004051988;0,005009198;0,010104717;0,002077122;0,005652588;0,001864999;0,00211744;0,01116428;0,007062251;0,016551036;0,010125042;0,012396563;0,001384919;0,004527461;0,014871525;0,00644577;0,002407435;0,009973662;0,026318406;0,010706778;0,009744207;0,009640814;0,003157433;0,008687778;0,010598178;0,008628446;0,005036934;0,00845784;0,008974653;0,0044664;0,006848915;0,01200808;0,039768991;0,015457077;0,010229865;0,008945348;0,011994117;0,011017068;0,007602753;0,009576197;0,007150266;0,009584326;0,01108135;0,003222117;0,015386422;0,006656729;0,010686935;0,010794429;0,01419292;0,012097537;0,012847221;0,006506376;0,004982025;0,015122478;0,005290084;0,018690331;0,009802688;0,023094807;0,005395867;0,022079535;0,004764499;0,009560948;0,009501012;0,008487765;0,010342299;0,009925181;0,017784285;0,01368523;0,012660229;0,016653714;0,009064739;0,010407471;0,019839587;0,002502435;0,009714023;0,008198024;0,008660299;0,014184896;0,017300603;0,008716708;0,008316694;0,008295617;0,001414025;0,007096489;0,020568514;0,016373149;0,006712083;0,00416473;0,010234117;0,006157116;0,004043851;0,006627689;0,012464569;0,009828067;0,007511104;0,004491944;0,007319983;0,028166543;0,006298797;0,001642255
01.01.1985;0,004849306;0,004659927;0,013479449;0,002090389;0,007794469;0,002039053;0,002075783;0,010157222;0,008396414;0,019830898;0,010615032;0,012970417;0,001531545;0,006545011;0,01378795;0,005556456;0,002893845;0,008247439;0,033048484;0,011500352;0,008716031;0,008841222;0,001876076;0,010256693;0,011025517;0,005607256;0,003880122;0,007154175;0,009725998;0,003615413;0,006898043;0,009592637;0,039124906;0,018772465;0,009414836;0,006202462;0,011912011;0,011701883;0,011750639;0,010218586;0,007613339;0,009648983;0,009847182;0,004640224;0,013675179;0,007109444;0,010628991;0,011062019;0,014618488;0,012833126;0,01112984;0,005936996;0,002827088;0,013756205;0,005100032;0,015359871;0,016117182;0,026006369;0,005953036;0,020689296;0,005717308;0,011036926;0,007206879;0,006399416;0,006529039;0,011310087;0,016711874;0,011748456;0,013286556;0,01496734;0,009993349;0,011793973;0,021147685;0,001149687;0,010213819;0,006599621;0,006148279;0,015257075;0,015853767;0,008981199;0,006490293;0,005890572;0,001304519;0,007535669;0,021713818;0,016249647;0,006908455;0,003779053;0,01140899;0,005465591;0,004749916;0,007948087;0,012200423;0,012264248;0,005895398;0,003195623;0,006158381;0,026733792;0,007558364;0,001587523
01.02.1985;0,006780091;0,004146295;0,015756931;0,002202956;0,009716966;0,001974119;0,00206682;0,011620879;0,010756355;0,018650824;0,008806231;0,011926445;0,006958349;0,007029481;0,012776056;0,006153861;0,00342562;0,005415132;0,027927078;0,010962762;0,008776034;0,007519725;0,002788899;0,010366692;0,012454748;0,005155821;0,003228883;0,0057523;0,008508992;0,00522937;0,009266115;0,010799373;0,042780247;0,01213824;0,011657656;0,007718698;0,012459077;0,010487627;0,007881639;0,009263875;0,009483624;0,009078769;0,011213054;0,006585496;0,015150819;0,006842984;0,009397153;0,010381207;0,015106725;0,012232894;0,013076847;0,005920891;0,002651729;0,013481337;0,005910742;0,019592301;0,010232025;0,018976361;0,006796412;0,022027097;0,005346588;0,014663637;0,007287649;0,006705109;0,006352243;0,00945549;0,015865429;0,009330335;0,013132064;0,014031035;0,007658324;0,009365911;0,017678976;0,002720815;0,007881055;0,013083693;0,006674638;0,014947618;0,015788914;0,008984926;0,007952156;0,00646652;0,001306162;0,006596623;0,02201583;0,017168448;0,007404564;0,004184465;0,014303681;0,004197014;0,005975889;0,008595699;0,011346633;0,01334783;0,006731259;0,002769886;0,00569531;0,025528153;0,006411493;0,001622214
01.03.1985;0,007236941;0,004521221;0,016612145;0,002211655;0,010549348;0,002056101;0,002192456;0,01141344;0,009203502;0,01729577;0,008824754;0,013008519;0,008134684;0,007285373;0,013552525;0,006733388;0,002245801;0,007308618;0,02393441;0,010112557;0,008524676;0,008118605;0,001438922;0,008467175;0,011933208;0,005470692;0,003200968;0,004679326;0,009048968;0,007558753;0,007446836;0,009999448;0,030983064;0,013169807;0,009301667;0,009257524;0,012385542;0,010283842;0,010948736;0,009884715;0,010167352;0,01055755;0,00911336;0,005080646;0,015947953;0,007951207;0,010708243;0,00893972;0,014857702;0,021004772;0,014566902;0,005097461;0,002430953;0,016839623;0,004764544;0,017369371;0,009068221;0,021108777;0,007141389;0,019802951;0,005735635;0,012453301;0,007692088;0,005644595;0,00629515;0,009479909;0,016469431;0,011900307;0,012297796;0,013872181;0,009169189;0,008458216;0,01811463;0,001430398;0,009652086;0,01089064;0,00830722;0,016488254;0,016780893;0,007210546;0,010499429;0,007529148;0,00155553;0,005894692;0,021772648;0,016192967;0,007364256;0,004687108;0,011730656;0,002779003;0,004071165;0,009028619;0,010373716;0,014263507;0,006703834;0,003993904;0,009410058;0,026709646;0,006411755;0,001631513
01.04.1985;0,006888288;0,004431463;0,016499373;0,00174733;0,007393128;0,001561378;0,002202269;0,013444545;0,008011618;0,019793276;0,009385913;0,011953875;0,006353092;0,003919004;0,013315105;0,008659632;0,00242335;0,005869642;0,02532838;0,009451903;0,011946949;0,008389697;0,002906363;0,012852393;0,009490111;0,007266745;0,003022258;0,005397582;0,009856927;0,003974104;0,006493563;0,010840142;0,031417318;0,013226732;0,009505302;0,008121423;0,011673087;0,010832652;0,008942601;0,009496707;0,006646853;0,011713161;0,010424987;0,004231557;0,018802135;0,006621215;0,010111005;0,008793795;0,013133332;0,012517095;0,014389512;0,005856703;0,002771805;0,016859742;0,004596127;0,016965726;0,017874206;0,019919321;0,005527714;0,017670674;0,004809765;0,013695291;0,007784247;0,005528428;0,008757746;0,008257149;0,018576915;0,009434647;0,012584873;0,014196772;0,008963291;0,007069284;0,020562431;0,001705013;0,00787475;0,005434549;0,006422661;0,018906782;0,015184587;0,015717515;0,013745895;0,007010467;0,00187119;0,005428753;0,022381664;0,014830051;0,005257675;0,003842187;0,011946302;0,007694814;0,003438897;0,009196622;0,012198251;0,018240174;0,006539868;0,004362453;0,007768488;0,024905721;0,00655277;0,00160918
01.05.1985;0,006733616;0,004302678;0,017479055;0,001943556;0,005969806;0,001613277;0,002252592;0,011462693;0,007136401;0,020150271;0,008302844;0,009753727;0,008065794;0,003240349;0,012896215;0,011622063;0,002797857;0,006973037;0,022522264;0,012350525;0,007997509;0,008690147;0,002486694;0,013751591;0,011255674;0,009279884;0,0042064;0,00545935;0,007612502;0,003450044;0,007635173;0,009599194;0,045312251;0,01306059;0,010821272;0,007270006;0,011104345;0,009581188;0,008380936;0,010012839;0,010780441;0,009035547;0,009928171;0,004245752;0,017705416;0,007689368;0,008969752;0,009983052;0,013578035;0,020386378;0,014914568;0,006717205;0,002011198;0,015677926;0,005370335;0,014827162;0,010211252;0,017410152;0,007239584;0,020010686;0,005026631;0,010906798;0,007670317;0,004599885;0,006574612;0,008393795;0,017410775;0,009978189;0,014935637;0,014083266;0,009831344;0,007359186;0,019592698;0,001407854;0,007847533;0,00687099;0,007487567;0,0193811;0,0151134;0,009458027;0,009431631;0,007029596;0,001561331;0,006289563;0,018940361;0,019020111;0,004702354;0,003656153;0,010945087;0,004710948;0,004529772;0,007935833;0,01129944;0,018358938;0,009476575;0,004872228;0,00814161;0,025862373;0,006462858;0,001615448
01.06.1985;0,007872919;0,00508803;0,013237861;0,002025443;0,006299319;0,002460121;0,002037057;0,010548301;0,00855427;0,020005252;0,00997955;0,010367474;0,008108418;0,007254865;0,015925172;0,006482866;0,002774741;0,00773327;0,022249417;0,011366068;0,008370634;0,007201839;0,002948029;0,009666125;0,011809044;0,008780297;0,004297808;0,005319918;0,008753886;0,006290627;0,007251613;0,010431307;0,038069782;0,014904796;0,012067086;0,008736058;0,014591628;0,010052792;0,009094087;0,011787551;0,009664898;0,01144787;0,013455987;0,003714612;0,013186215;0,006632683;0,011946723;0,01069175;0,012549589;0,013766198;0,012800568;0,006382682;0,002181488;0,015431259;0,006196592;0,016850761;0,011187811;0,019074385;0,006876392;0,017865321;0,004925009;0,013670452;0,007969945;0,006451693;0,014285658;0,009301601;0,019100902;0,013300596;0,012027131;0,014342398;0,008065474;0,008609752;0,015619136;0,001224504;0,009965919;0,00658732;0,008985367;0,013554473;0,0177412;0,006758821;0,008350005;0,007123728;0,001075793;0,005267072;0,02023847;0,016230116;0,007616158;0,004375269;0,009385828;0,005562054;0,005127876;0,009510971;0,010783342;0,009966551;0,007537616;0,004413113;0,006932371;0,026345208;0,007392022;0,001579982
01.07.1985;0,009986762;0,00431387;0,014225409;0,002353619;0,008075138;0,00202698;0,002244668;0,012466778;0,008394831;0,017234139;0,009554927;0,011630446;0,006493902;0,005980575;0,014340133;0,005606093;0,001893689;0,009400598;0,02477966;0,00965157;0,010775552;0,006404228;0,001981285;0,008051538;0,009603856;0,013229282;0,003566636;0,009265115;0,007741966;0,005200249;0,00659809;0,010216915;0,030526543;0,014648345;0,008153436;0,009318837;0,011817168;0,010508693;0,009758141;0,009315352;0,007883684;0,010078221;0,010741448;0,002878439;0,015375101;0,006732899;0,009589942;0,00890734;0,013345114;0,010767708;0,013738934;0,008520389;0,004480947;0,018476489;0,004734671;0,018960189;0,018158523;0,020085518;0,005828589;0,022722022;0,006028511;0,010550513;0,007355159;0,005347103;0,010976625;0,00948752;0,02001985;0,012580748;0,011171771;0,015193122;0,007755578;0,010153857;0,017905883;0,002979217;0,008499928;0,007792588;0,008898688;0,016996209;0,017538497;0,010704664;0,008546329;0,007259844;0,001678274;0,006983661;0,020875995;0,017668292;0,006214894;0,004368485;0,009136946;0,007228253;0,004284344;0,006591871;0,010388211;0,009514909;0,007745305;0,003779094;0,005621831;0,026564001;0,006631282;0,001640968
01.08.1985;0,006960652;0,005303113;0,011479131;0,002202381;0,007151875;0,001793841;0,002057295;0,011531933;0,011647404;0,022228497;0,00906306;0,008850525;0,002134702;0,002484556;0,018651235;0,005258456;0,004648965;0,005697817;0,022050237;0,013525302;0,01129451;0,009478834;0,00219871;0,008236928;0,011278214;0,025970706;0,005111893;0,006667042;0,01232059;0,005773548;0,008367818;0,013081414;0,025866022;0,017824068;0,010885775;0,010727414;0,011269399;0,011017418;0,010641049;0,010106647;0,009472426;0,008551425;0,009192735;0,00430186;0,010474372;0,00778171;0,009793649;0,010643203;0,013097964;0,014259657;0,011253232;0,005153827;0,003070052;0,011910313;0,006285864;0,014375194;0,012248681;0,020425413;0,007311135;0,018467162;0,005438397;0,013555064;0,008039196;0,008276882;0,00491586;0,010388656;0,021606464;0,012598286;0,012929268;0,015916212;0,008784253;0,010228342;0,018999944;0,001949874;0,010844308;0,008193517;0,008202047;0,013548052;0,014230511;0,007884355;0,010534213;0,00748425;0,001527647;0,007227743;0,019122274;0,017047207;0,008661887;0,004438493;0,009406632;0,0059409;0,003409384;0,004955181;0,011224726;0,007150883;0,007347232;0,003811528;0,005532746;0,028611916;0,007475809;0,00165101
01.09.1985;0,010715603;0,004873156;0,015161212;0,002024527;0,011188246;0,00229004;0,002002822;0,013082731;0,012347154;0,018999032;0,009485126;0,01133273;0,005847715;0,003033931;0,012872095;0,006719842;0,003466872;0,005821105;0,024231687;0,012678786;0,011250095;0,009230371;0,002509148;0,010230991;0,010368396;0,025595959;0,003691752;0,005740763;0,009670602;0,005387563;0,008391835;0,013690822;0,022048024;0,012559057;0,009666499;0,012510207;0,010731626;0,01126949;0,010016499;0,011124117;0,007072633;0,007911986;0,009698341;0,004646748;0,014134009;0,008483251;0,010856469;0,0095731;0,014800199;0,0161348;0,013500765;0,006261874;0,003623008;0,013595139;0,004561121;0,016155281;0,009202035;0,019425189;0,005906013;0,016541004;0,005055164;0,013951491;0,006703123;0,005863373;0,007028472;0,010267343;0,01710367;0,01129081;0,012532204;0,014501209;0,008877587;0,008805578;0,018637269;0,0019826;0,010316495;0,008947545;0,007844049;0,017350077;0,015312272;0,007171345;0,017760615;0,00751397;0,001324968;0,004261937;0,020887854;0,015737139;0,006986785;0,005434266;0,009856717;0,004329705;0,003995553;0,007227706;0,011251244;0,00654537;0,007879803;0,0032889;0,007153617;0,023221339;0,008166119;0,001693525
01.10.1985;0,009262658;0,004844118;0,013975581;0,002019176;0,008822921;0,00284294;0,002167647;0,014454083;0,012287124;0,018308704;0,010263335;0,011956623;0,00654174;0,004707122;0,012955355;0,006399364;0,002709006;0,005997952;0,024999916;0,011676698;0,010844249;0,008451124;0,003411321;0,011072157;0,010109499;0,009228211;0,003454732;0,004954993;0,01043633;0,003697745;0,009284119;0,010579619;0,027143927;0,011925231;0,010891541;0,007126525;0,012944614;0,010840206;0,008129165;0,010054017;0,007829179;0,010668568;0,015110866;0,004683141;0,017250063;0,007490641;0,010893185;0,011718311;0,012959769;0,017065863;0,013041123;0,007746769;0,00414894;0,015583246;0,004432032;0,016649393;0,015886626;0,018353287;0,005142432;0,014544903;0,005566347;0,014539437;0,008736263;0,007456811;0,008964042;0,009094607;0,019805213;0,012574656;0,0117916;0,013668858;0,012106576;0,008107233;0,017217874;0,002375227;0,009231819;0,008162137;0,008141115;0,018062081;0,01451508;0,005609108;0,010256749;0,006772838;0,001366979;0,005705972;0,021673827;0,017998835;0,008600266;0,004752143;0,009898505;0,00378668;0,00387594;0,006822535;0,010865474;0,007179477;0,008280992;0,002810479;0,007651903;0,023884063;0,007436305;0,001684229
01.11.1985;0,010286002;0,004348863;0,013395746;0,002235098;0,008058751;0,003843154;0,002361232;0,011526521;0,010001888;0,024756184;0,008078086;0,010670679;0,003394339;0,003366536;0,013445928;0,00620323;0,00327209;0,005980169;0,022964906;0,01254725;0,009657335;0,008764787;0,001681987;0,008785913;0,010479448;0,005848547;0,00393092;0,004024022;0,009947354;0,003316569;0,007445125;0,010243115;0,026490394;0,016158753;0,011817796;0,006731742;0,007846164;0,011507566;0,009498502;0,010754585;0,008529035;0,009666245;0,018727701;0,004836477;0,016477304;0,007186408;0,009398709;0,010614815;0,014525999;0,015768389;0,012150196;0,006589372;0,002614688;0,017026195;0,005260486;0,020179224;0,012235015;0,018270995;0,007436423;0,016365577;0,005382957;0,013717491;0,007990668;0,00707341;0,007129065;0,00991509;0,018031108;0,011484982;0,015495525;0,01349288;0,009262067;0,009419555;0,019753288;0,002497547;0,010037399;0,009541132;0,008151356;0,017080525;0,0170351;0,007708402;0,00802342;0,008450808;0,001479675;0,007065468;0,021141127;0,015663516;0,007369691;0,004575065;0,010273043;0,003326961;0,005246054;0,01238969;0,011692444;0,007083555;0,007307145;0,00364618;0,010505484;0,026323799;0,007119811;0,001590988
01.12.1985;0,012502217;0,004387355;0,01511874;0,002189649;0,005830787;0,00308955;0,002201862;0,012211026;0,009894968;0,017238496;0,009822987;0,011485412;0,004170911;0,003625649;0,013826995;0,006556806;0,003621613;0,00726654;0,021260596;0,008651739;0,009213866;0,009371238;0,00212176;0,007776578;0,010686004;0,005049349;0,004464832;0,008243048;0,014503746;0,003534645;0,00693117;0,01393611;0,030223362;0,016228595;0,013104067;0,00659675;0,009467544;0,01139189;0,008791467;0,010081437;0,007877445;0,010322138;0,012442587;0,004312002;0,013245284;0,006587595;0,010603118;0,010727837;0,01524502;0,012793023;0,012167093;0,007270136;0,002453871;0,014302046;0,00510279;0,018333983;0,01008727;0,021020536;0,007219594;0,015657372;0,006576044;0,014259612;0,007096803;0,007632138;0,007183321;0,009996096;0,022362704;0,012106478;0,013038798;0,014072807;0,008868248;0,010717877;0,021324668;0,002591355;0,008169696;0,009385393;0,008342643;0,014631708;0,018941792;0,00739302;0,007922799;0,005644025;0,001668659;0,009350801;0,02050669;0,01789316;0,008215345;0,005456104;0,010649947;0,005589988;0,007112352;0,005184782;0,012510969;0,006717599;0,00963762;0,004228567;0,009028379;0,024168942;0,007712524;0,001667455
01.01.1986;0,005724175;0,004686305;0,009614288;0,002074634;0,007938728;0,001749837;0,00206318;0,012499382;0,009500197;0,018630104;0,009396021;0,010760781;0,002395433;0,005711249;0,013751601;0,009262232;0,003224762;0,007595623;0,023471377;0,010729184;0,008793774;0,009158082;0,001771682;0,010736445;0,01080861;0,010286471;0,005075258;0,014708756;0,011843155;0,004504795;0,007378361;0,010771522;0,025030753;0,01590358;0,011699519;0,008767255;0,011406907;0,010432094;0,008705641;0,00923843;0,007574833;0,008993912;0,012518408;0,00434925;0,015871324;0,007217655;0,010524256;0,009686074;0,01412226;0,013019299;0,015191701;0,008203814;0,002409613;0,011834734;0,004728847;0,014139259;0,013654809;0,020753268;0,005780623;0,01911405;0,005769889;0,009955839;0,007076497;0,005104672;0,025990491;0,010887041;0,022133107;0,012002956;0,013247441;0,013763578;0,008403216;0,01278038;0,018911622;0,002026766;0,007244855;0,006638529;0,007260665;0,015883589;0,018497271;0,009003583;0,008903013;0,007753586;0,001339802;0,00520904;0,018787892;0,014206671;0,009725747;0,005371522;0,00967641;0,006043321;0,003680965;0,005064215;0,011674632;0,009254793;0,00974315;0,003455642;0,005032786;0,025164925;0,008190727;0,001650996
01.02.1986;0,007031903;0,00440717;0,012722077;0,002091142;0,009132133;0,001848672;0,002404051;0,011986868;0,011662099;0,018606476;0,009579551;0,010621413;0,005885266;0,001875103;0,013196321;0,004205381;0,002502015;0,006971903;0,024101945;0,009328795;0,012917558;0,009364638;0,001988222;0,00980971;0,010944135;0,00368378;0,006976563;0,014646563;0,014454291;0,004368263;0,007023301;0,012193837;0,036259071;0,013865379;0,012028406;0,007202763;0,01054901;0,009562819;0,006961816;0,010800557;0,010411663;0,006871215;0,014681435;0,004972011;0,013256807;0,007195363;0,009876705;0,010201681;0,013675441;0,013206852;0,012496085;0,008765469;0,001662411;0,010360431;0,004179134;0,024133235;0,011561335;0,019255151;0,006066377;0,018127045;0,005267719;0,009599147;0,007566958;0,005511375;0,009679052;0,010423204;0,018750291;0,010359614;0,012986959;0,012970084;0,007920131;0,013714343;0,020896163;0,006308282;0,010281434;0,006071906;0,006868338;0,015103542;0,017949997;0,008161088;0,006685285;0,006449805;0,001624451;0,005612393;0,021647613;0,016919215;0,008393933;0,00566355;0,011680947;0,003006663;0,003257007;0,005413378;0,01098132;0,01748502;0,009652572;0,004422328;0,005907904;0,024150971;0,006267361;0,001671846
01.03.1986;0,006980474;0,004494826;0,012751844;0,002081049;0,008838682;0,003479649;0,002269113;0,012463185;0,010740992;0,021962724;0,009335695;0,011477199;0,006252226;0,003595494;0,013097985;0,007754881;0,003554622;0,008106983;0,023909808;0,016290569;0,010545045;0,00937466;0,001933385;0,008582843;0,010175444;0,003354043;0,00605302;0,012172546;0,011879705;0,00456338;0,009152585;0,007640428;0,023365663;0,017019502;0,011208796;0,007616972;0,011288525;0,01003375;0,008546577;0,01075369;0,009536823;0,008253351;0,014028362;0,004292739;0,014393054;0,009180801;0,009817771;0,010956851;0,013880803;0,018201423;0,012172411;0,008804288;0,002060833;0,013121888;0,00487809;0,021214608;0,008820907;0,019945866;0,007141491;0,021008178;0,005417383;0,014429834;0,007391753;0,005282595;0,009709789;0,010730987;0,016454548;0,009823835;0,014779962;0,013142665;0,008926935;0,012856377;0,018054367;0,003505311;0,008752835;0,008186243;0,007798623;0,013410051;0,017133808;0,007985705;0,007989063;0,005787711;0,001623061;0,00648328;0,019579008;0,018432159;0,006173335;0,00543312;0,009270753;0,003249293;0,004208278;0,005935713;0,011067138;0,012446873;0,009197249;0,003675661;0,006439085;0,025845145;0,005296756;0,001684615
01.04.1986;0,005852501;0,004804457;0,012638701;0,002127376;0,009365906;0,002428711;0,002114549;0,013296554;0,007486668;0,021368903;0,008442227;0,010846927;0,004964621;0,004019149;0,013206964;0,011458814;0,002693967;0,007036668;0,024134874;0,012522097;0,01137219;0,010976883;0,001807693;0,008936156;0,010069061;0,005479032;0,005272138;0,016376225;0,010940895;0,003105956;0,007151964;0,008506978;0,023245205;0,013239939;0,009467565;0,007858841;0,008405546;0,010014859;0,008076602;0,009197889;0,007776023;0,007666114;0,013373119;0,004268747;0,019882633;0,008306028;0,008984149;0,008131035;0,014922752;0,010833546;0,016164432;0,007165385;0,002477974;0,013645728;0,003969845;0,016555687;0,014534546;0,019176623;0,006620032;0,018030983;0,004677907;0,013138967;0,007072182;0,004879763;0,034923798;0,010011093;0,016646902;0,009396976;0,010786623;0,013132984;0,009501717;0,013672227;0,017402929;0,004667596;0,007115483;0,006478039;0,007054996;0,021973041;0,016224963;0,008043054;0,012069647;0,006785916;0,001383942;0,007406053;0,017994996;0,01340429;0,007890446;0,006040295;0,009001218;0,003604905;0,004069919;0,00648878;0,011494894;0,00941722;0,009260335;0,002963691;0,009169464;0,024349574;0,005960663;0,001644875
01.05.1986;0,009038112;0,00492978;0,01251732;0,001801686;0,010103906;0,001818333;0,00203203;0,013432996;0,006925608;0,019126867;0,009445613;0,0110828;0,004864904;0,004960259;0,013292398;0,008662508;0,003107314;0,008436008;0,022214312;0,014955116;0,010981851;0,009652688;0,001995417;0,009440364;0,010764641;0,007706619;0,003794608;0,007280501;0,013558556;0,002874989;0,006964096;0,011952223;0,026088582;0,015151046;0,011595745;0,008650752;0,008645974;0,010991956;0,00965603;0,01142863;0,009188469;0,008728171;0,019278711;0,005597836;0,016917887;0,008246686;0,009098982;0,010984341;0,013761329;0,010809947;0,014508531;0,006607782;0,001822457;0,012925518;0,005053587;0,017517375;0,010659483;0,018983423;0,005614823;0,015777365;0,005425543;0,016361439;0,006245103;0,006831672;0,015804242;0,009342698;0,018908818;0,011157824;0,01159797;0,011676091;0,008279674;0,010381128;0,018660744;0,003170879;0,008880032;0,007549865;0,008378973;0,02017037;0,015928606;0,005373507;0,013078962;0,007602377;0,001787065;0,006344473;0,018979783;0,016969951;0,007081466;0,00498943;0,008244327;0,005356777;0,003595238;0,012290668;0,011918253;0,007676335;0,007468907;0,003614969;0,00687407;0,024516931;0,005811418;0,001667584
01.06.1986;0,009441392;0,004561414;0,014663244;0,001953134;0,008547241;0,002732675;0,002165451;0,012128346;0,011855422;0,017116103;0,009480212;0,01142219;0,005067936;0,002438701;0,013237089;0,006610419;0,003540365;0,007289191;0,026382695;0,012678279;0,01244996;0,010231898;0,001719116;0,009412963;0,011147751;0,022308818;0,004861081;0,00681384;0,010989232;0,003872696;0,007762822;0,011006871;0,022403705;0,017383029;0,012852777;0,006497998;0,009344986;0,010867551;0,009031535;0,010361812;0,007623732;0,008964861;0,017865443;0,00561304;0,014298852;0,008944803;0,00944104;0,009854547;0,013882313;0,013323357;0,012759718;0,006002858;0,00231055;0,014402576;0,004202225;0,01936439;0,008689326;0,019216463;0,006936496;0,016733936;0,005059119;0,012563302;0,007980395;0,006766102;0,008074073;0,010824086;0,019601939;0,010448534;0,012788696;0,013078682;0,008546926;0,009967161;0,01880233;0,003320705;0,010030233;0,007083241;0,008528777;0,015230676;0,018880025;0,007107358;0,009430866;0,007268265;0,001764748;0,006464445;0,019484735;0,014535272;0,005492755;0,007821768;0,009005514;0,002797811;0,003964614;0,009465132;0,011089684;0,012500058;0,00822189;0,004230381;0,005971661;0,022688531;0,006352657;0,001704387
01.07.1986;0,008621383;0,004415363;0,012549894;0,002306866;0,006790011;0,002092269;0,00215277;0,012181774;0,01001316;0,01871885;0,009969416;0,010654068;0,005331011;0,00337561;0,013481479;0,006677692;0,002987122;0,00519938;0,02189206;0,012299186;0,010553526;0,009080854;0,002533794;0,010049654;0,010878486;0,029272101;0,00403785;0,008626574;0,010775888;0,004942811;0,007696661;0,011387926;0,024738894;0,021013087;0,010984851;0,008635779;0,011123044;0,00975367;0,008950721;0,010843738;0,006603639;0,007152594;0,013677647;0,007192116;0,014627812;0,00757033;0,009969338;0,010478864;0,012914852;0,012534844;0,011839069;0,006282896;0,001846756;0,014453928;0,005062832;0,017624875;0,015040277;0,018296676;0,005999735;0,020196995;0,004513349;0,011940779;0,005615776;0,005841835;0,00884022;0,010568008;0,018562498;0,011354499;0,011167784;0,017719722;0,010692988;0,010821266;0,017156003;0,001246864;0,008668167;0,011589914;0,008729089;0,015308528;0,020912596;0,006701646;0,008438283;0,007167315;0,001388462;0,005606576;0,016920935;0,016372961;0,007113604;0,006274793;0,007877979;0,004609824;0,00416141;0,00652292;0,010241678;0,008594216;0,007402015;0,004350028;0,006633387;0,025446894;0,008324106;0,001645736
01.08.1986;0,012409503;0,005064841;0,016347738;0,002286759;0,006771139;0,001459523;0,002049579;0,01171997;0,009797;0,020228388;0,009588628;0,009063616;0,003505382;0,004614319;0,016259162;0,005567241;0,003187633;0,007596109;0,021364114;0,012956168;0,007411073;0,00778249;0,002572313;0,007165376;0,012424732;0,020612266;0,007213751;0,01110229;0,009126782;0,005070068;0,008369963;0,009194536;0,035050626;0,015647652;0,009053868;0,010516665;0,010010008;0,009302511;0,008459811;0,011419534;0,008855837;0,007676155;0,016198877;0,007323563;0,011492087;0,007206939;0,009999168;0,009629036;0,013347182;0,012658524;0,013061568;0,008840709;0,002699988;0,015405343;0,00611041;0,012125046;0,010801969;0,017108359;0,006119022;0,018082026;0,005198034;0,011423233;0,006926787;0,006524137;0,009440688;0,010519795;0,017595456;0,013653101;0,012420652;0,015357277;0,00944621;0,011800545;0,01404549;0,002012118;0,008628608;0,011523477;0,008512865;0,013954085;0,015515336;0,006476123;0,010185301;0,007503978;0,00126504;0,005556537;0,019617149;0,014758415;0,00754923;0,006991653;0,009354836;0,004660446;0,002339635;0,007233301;0,011803994;0,008980849;0,009714228;0,004928576;0,007752592;0,026537761;0,006541057;0,001666472
01.09.1986;0,011756743;0,004385725;0,014108406;0,002084667;0,009333712;0,00176453;0,001994428;0,013878037;0,009625275;0,016956672;0,009926492;0,012207298;0,004920942;0,003326077;0,011029491;0,00878792;0,003404395;0,005739122;0,022567034;0,013881152;0,008082521;0,010353257;0,002206363;0,010295129;0,01080034;0,017018839;0,005023979;0,005431971;0,008758964;0,00389772;0,008068818;0,01101436;0,024794954;0,020326829;0,010125969;0,010333337;0,008788795;0,010975306;0,010315127;0,011477635;0,006967212;0,008453948;0,022801509;0,007419011;0,015282326;0,006509351;0,008900003;0,010836905;0,013350951;0,011875856;0,013903574;0,005092212;0,002640072;0,0157185;0,004185163;0,01555581;0,007971638;0,016600275;0,005228744;0,019588913;0,005374914;0,013321541;0,007120433;0,005993333;0,008127778;0,012749634;0,017432489;0,009234077;0,012665121;0,0141945;0,01360279;0,009004255;0,019895936;0,002667476;0,008173937;0,007507435;0,007485119;0,017076419;0,015203513;0,006658723;0,013495505;0,007712175;0,00133907;0,006471293;0,020641097;0,016941506;0,008947526;0,005392264;0,009297683;0,003465178;0,004751775;0,00610825;0,012251819;0,006924695;0,009089006;0,004122754;0,008582018;0,02260029;0,008060398;0,001665973
